#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2026-08-04T15:26:24 [V7.5.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2026-08-04T15:26:24	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-source=J/ApJS/199/26/table3&-out.max=unlimited&-out=RAJ2000,DEJ2000,Ktmag,cz,GLON,GLAT	  Full request URL
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=VizieR/7.5.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_21990026
#Name: J/ApJS/199/26
#Title: The 2MASS Redshift Survey (2MRS) (Huchra+, 2012)
#INFO	ivoid=ivo://cds.vizier/j/apjs/199/26	    IVOID of underlying data collection
#INFO	data_ivoid=ivo://cds.vizier/j/apjs/199/26	    IVOID of underlying data collection
#INFO	creator=Huchra J.P.	    First author or institution
#INFO	cites=bibcode:2012ApJS..199...26H	    Article or Data origin sources
#INFO	journal=ApJS	    Journal name
#INFO	original_date=2012	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/J/ApJS/199/26	    Dataset landing page
#INFO	citation=doi:10.26093/cds/vizier.21990026	    Dataset identifier that can be used for citation
#INFO	publication_date=2017-09-19	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Table	J_ApJS_199_26_table3:
#Name: J/ApJS/199/26/table3
#Title: 2MRS catalog
#Column	RAJ2000	(F9.5)	Right Ascension in decimal degrees (J2000)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F9.5)	Declination in decimal degrees (J2000)	[ucd=pos.eq.dec;meta.main]
#Column	Ktmag	(F6.3)	Extinction-corrected total extrapolated Ks mag	[ucd=phot.mag;em.IR.K]
#Column	cz	(I5)	? Redshift, corrected to solar system barycenter reference frame	[ucd=phys.veloc;pos.heliocentric]
#Column	GLON	(F9.5)	Galactic longitude	[ucd=pos.galactic.lon]
#Column	GLAT	(F9.5)	Galactic latitude	[ucd=pos.galactic.lat]
RAJ2000	DEJ2000	Ktmag	cz	GLON	GLAT
211.87405	-27.01787	 9.544	 6535	323.14438	 32.85114
304.68195	-16.94600	 9.562	 3311	 26.68151	-26.70366
174.26187	+58.41558	 9.623	 1161	140.36922	 56.12281
358.33197	+07.87093	 9.608	 5218	 98.97087	-52.27645
034.13483	-11.34855	 9.599	 4006	178.76506	-64.53461
051.51078	-17.59149	 9.565	 4246	206.18132	-53.16393
002.39809	-32.27686	 9.548	 7632	  0.87292	-79.56383
049.56203	-27.61033	 9.390	 1396	222.42076	-57.52403
149.34955	-19.35498	 9.612	 3462	255.99043	 27.24951
248.60616	+21.54087	 9.588	 2936	 39.46486	 39.29904
309.10431	-49.25907	 9.654	 6246	350.09677	-37.03740
053.77151	+69.03468	 9.625	 2867	136.72687	 10.66978
161.06216	+22.37103	 9.567	 5813	215.24136	 60.81339
201.22334	-30.33362	 9.630	 4574	311.44382	 31.98456
253.46756	+39.76019	 9.566	10092	 63.59998	 38.85931
323.95056	+35.35113	 9.602	 4578	 83.94209	-12.31413
117.16351	+54.61190	 9.583	 5668	163.29085	 29.93919
221.86879	-22.27824	 9.548	 3417	335.35797	 33.18650
012.63549	-08.65163	 9.578	 3818	122.23310	-71.52213
051.77112	+12.55238	 9.521	 6289	171.57278	-35.23001
072.36590	+63.92518	 9.709	 4735	145.72966	 12.18510
175.07706	+09.00986	 9.648	 1833	256.75253	 65.28780
181.20769	-02.38249	 9.526	 5976	280.26599	 58.42316
185.31866	+04.59568	 9.544	 2260	283.90292	 66.34659
199.96666	-22.27884	 9.100	 1625	311.54214	 40.11711
252.72263	-15.00397	 9.610	 7948	  4.53897	 18.27352
113.82063	-76.91876	 9.576	 5900	288.86078	-23.94437
116.98626	-38.89461	 9.555	 8586	253.46716	 -6.73319
161.52069	-45.32735	 9.542	 5482	280.96881	 12.13161
196.93286	-19.39561	 9.637	 4582	308.21509	 43.30890
339.37204	+10.53157	 9.604	 2825	 77.61847	-40.27129
356.55023	-75.27484	 9.538	 6357	308.37207	-41.15692
009.49040	+08.63518	 9.474	 5281	117.24699	-54.08768
067.75281	+34.61543	 9.569	 5721	165.95587	 -9.33459
217.50557	+36.36092	 9.600	 8589	 62.93308	 67.18394
351.81744	+69.01294	 9.579	 3585	115.48151	  7.36773
030.62846	-50.93165	 9.606	 6362	278.18689	-62.64508
070.72878	+00.61859	 9.542	 4625	196.35233	-27.92990
117.31197	-05.93713	 9.631	 2229	224.96182	 10.00675
176.27083	+19.60635	 9.481	 6474	235.72729	 73.03835
350.42401	+08.88692	 9.594	 3225	 88.68727	-47.92820
055.12239	-26.86225	 9.625	 1779	222.49637	-52.52452
217.54977	-36.96435	 9.713	 2859	324.00427	 21.83333
220.17862	+03.46542	 9.500	 8197	355.50504	 54.76962
240.07204	-66.32195	 9.697	 3736	320.34943	-10.06765
343.38593	+68.68269	 9.652	 3472	112.51984	  8.22846
155.78412	-39.62391	 9.571	 2420	274.22177	 14.84046
200.65425	-53.43337	 9.655	 3805	307.62634	  9.15396
327.02246	-50.56522	 9.484	 5172	346.11127	-48.24823
164.78755	+61.53049	 9.583	 2112	143.73070	 50.82164
193.01332	-41.45991	 9.650	 3945	303.05573	 21.41169
197.43367	-16.60215	 9.646	 2621	309.25339	 46.04487
237.43962	-39.73895	 9.611	 7570	336.32715	 11.30023
029.69999	+24.89248	 9.465	 5120	141.76498	-35.50357
126.00687	+21.02718	 9.622	 4643	202.88725	 29.35166
091.32485	-27.85698	 9.584	 1549	234.08871	-21.74058
150.35802	+15.76999	 9.612	 2404	220.08960	 49.05867
327.39798	+15.79045	 9.654	 7773	 71.65434	-28.46273
129.38629	+28.70522	 9.587	 3469	195.33865	 34.58617
189.52145	+01.47785	 9.601	 1846	295.25998	 64.15045
043.41381	-34.19763	 9.633	 4588	235.58037	-62.89673
159.40546	-27.59408	 9.605	 3900	269.83054	 26.54274
227.87048	-75.85997	 9.583	 2871	311.28763	-15.31310
309.72702	-05.63990	 9.594	 3900	 40.47869	-26.42815
109.68143	-62.93629	 9.476	 3180	273.99689	-20.97464
214.41777	-07.41743	 9.613	 2619	337.16794	 49.63512
221.25789	-13.94664	 9.596	 7168	340.32861	 40.53476
163.06697	-32.67105	 9.516	 3152	275.72369	 23.82921
174.31021	+17.83996	 9.599	 3473	237.56494	 70.54047
323.63947	-40.81863	 9.662	 5087	  1.05572	-47.55955
144.72279	-04.84870	 9.439	 6628	239.95253	 33.59173
186.32486	-43.44547	 9.634	 2830	297.91348	 19.17143
339.62277	+35.32798	 9.517	 8271	 94.49641	-20.09901
028.24865	+12.70847	 9.656	 4558	145.44229	-47.45480
037.91162	-44.52431	 9.623	 5345	260.44052	-63.45287
039.83004	+06.54393	 9.656	 4179	164.66267	-47.39670
044.35833	+10.47894	 9.616	 7814	166.28548	-41.54900
069.40117	-04.71487	 9.665	 3754	200.88847	-31.76906
224.10022	+49.69609	 9.611	 3978	 84.74710	 57.13493
035.27702	+48.96019	 9.568	 5051	137.72664	-11.31846
152.82903	-17.20429	 9.570	 9047	257.09711	 31.07127
217.45752	+49.62263	 9.383	 2328	 89.56064	 60.64470
056.86755	+41.30720	 9.616	 4850	154.97397	-10.36096
068.40030	+13.52105	 9.628	 4622	183.14215	-22.51988
122.84615	+03.63307	 9.620	 3999	218.96654	 19.41954
224.03514	-37.64787	 9.604	 7372	328.60950	 18.92867
020.26224	+33.89845	 9.649	 4029	129.92628	-28.57072
195.24440	-00.02745	 9.490	 1186	308.14578	 62.74762
230.85330	-37.37724	 9.661	 4282	333.57159	 16.29280
018.90678	+33.06771	 9.459	 5597	128.75554	-29.53026
045.37682	+37.76599	 9.552	 4910	149.52068	-18.29998
063.38977	+27.54159	 9.651	 4004	168.60722	-16.90478
203.27228	-01.03579	 9.622	 3701	324.19028	 60.10552
054.77882	-18.29228	 9.684	 4243	209.07091	-50.52309
213.09731	-27.10802	 9.543	 6781	324.31549	 32.38028
262.35172	-12.13001	 9.634	 8347	 12.38669	 12.06478
066.10558	-00.74623	 9.606	 4654	194.87184	-32.57772
081.22723	-12.68880	 9.643	 3420	214.92123	-24.84962
092.04585	+34.26363	 9.594	 2831	177.77348	  6.81844
191.87006	-43.33480	 9.616	 3237	302.16830	 19.53108
252.88461	-03.09644	 9.424	 7188	 15.26130	 24.79528
078.12373	+51.28753	 9.659	 6667	157.84749	  7.05945
267.94577	+24.48347	 9.627	 3114	 49.52400	 23.41766
273.57043	-60.09170	 9.527	 3140	334.26834	-18.88244
014.13576	-01.77196	 9.641	 3960	125.90853	-64.61415
069.72813	+18.83909	 9.550	 3255	179.49855	-18.24796
220.40932	-33.31106	 9.626	 4525	327.99261	 24.14261
247.27731	-61.64428	 9.502	 5631	325.94919	 -8.93529
353.88455	+05.21465	 9.674	 5777	 90.53540	-52.81610
356.74310	+06.86180	 9.601	 3247	 95.94727	-52.59933
050.34571	-02.31684	 9.592	 6263	184.76830	-46.39077
074.89431	-00.26041	 9.684	 4175	199.57088	-24.79758
182.65627	+16.03293	 9.617	 2150	260.38846	 75.41631
208.74339	+05.33363	 9.628	 1372	340.52454	 63.46816
050.05051	+41.36700	 9.615	 2139	150.72205	-13.34042
092.63636	-62.53843	 9.629	 8355	271.83389	-28.51871
158.09132	-22.30229	 9.628	 3701	265.29953	 30.22270
198.70514	-16.49260	 9.597	 2181	311.01529	 46.01180
210.92809	-32.71685	 9.688	 3777	320.07907	 27.73697
258.17828	-24.59663	 9.552	 7294	359.59042	  8.51789
277.43649	-42.75325	 9.618	 6262	351.91589	-14.34610
291.37265	-57.67044	 9.651	 4443	339.38727	-27.11370
344.32654	-41.07057	 9.250	  945	354.79901	-62.75348
357.22791	-16.54115	 9.592	 7326	 65.90398	-72.06784
023.77662	-36.49022	 9.577	 8955	260.96613	-76.83825
109.42078	+23.35674	 9.607	 2275	194.44095	 15.91077
254.49420	-62.72596	 9.613	 5019	327.29791	-12.21206
017.04518	-46.09406	 9.622	 6134	294.10239	-70.74608
044.69870	-32.09921	 9.738	 4921	230.88194	-61.98145
105.17735	-27.36865	 9.663	 2655	238.55164	-10.23328
107.27475	+61.59554	 9.442	 1797	154.69148	 25.70151
155.79858	-49.47079	 9.631	 5447	279.71304	  6.59992
007.74206	+10.20841	 9.622	 5276	114.67199	-52.33467
022.02502	+49.24130	 9.649	 6414	129.06361	-13.19335
188.13953	-68.53886	 9.609	 5270	301.19806	 -5.73067
207.87869	+14.09212	 9.656	 6995	352.99124	 70.86346
329.27997	-34.58223	 9.449	 2646	 10.59609	-52.14996
084.13493	+16.64138	 9.580	 5253	189.40157	 -8.23020
009.24559	-29.47784	 9.656	 3528	355.64273	-86.04505
083.03558	-07.91815	 9.075	 3548	211.05342	-21.20828
125.79701	+22.66460	 9.491	 2061	201.04010	 29.72088
306.86816	+08.09810	 9.560	 4692	 51.79858	-17.11362
021.95089	-01.87954	 9.591	 5818	143.50177	-63.28962
053.82010	-35.26567	 9.603	  703	236.42964	-54.29337
079.44781	+58.23957	 9.628	 5320	152.48024	 11.62873
111.41946	-30.40462	 9.489	 2158	243.75935	 -6.69147
130.18486	-04.12172	 9.521	 4354	230.04015	 22.00654
152.15157	+18.23125	 9.659	 5102	217.53465	 51.57661
268.95184	+62.61216	 9.567	 8233	 91.81821	 30.21723
279.60938	+17.19715	 9.555	 5062	 46.96805	 10.54574
047.80645	+41.36371	 9.634	 5235	149.26373	-14.25186
069.02734	-03.14867	 9.603	 4868	199.07448	-31.31940
125.12671	-84.97664	 9.658	 4705	297.79678	-25.13183
175.45016	+20.10363	 9.591	 5732	233.00728	 72.59390
178.26369	-36.63883	 9.743	 2940	290.06454	 24.76984
274.59497	+21.29296	 9.637	 5206	 48.80090	 16.54590
349.30652	+18.70816	 9.578	12045	 93.88094	-38.79101
051.22794	-02.91921	 9.623	 6077	186.23666	-46.06260
068.18790	-04.37240	 9.621	 4327	199.83444	-32.65496
074.58085	+00.74224	 9.633	 4149	198.44388	-24.56326
163.47858	+73.69035	 9.614	 1262	133.44295	 40.95171
250.21907	-60.39428	 9.579	 2100	327.85422	 -9.16653
018.99019	+05.17870	 9.588	 5294	134.24071	-57.15357
086.86368	+79.63587	 9.692	 4439	133.83171	 23.85509
152.74956	-45.15104	 9.650	 5200	275.54205	  9.01883
153.38156	+22.73756	 9.464	 1298	211.03886	 54.07745
045.59335	+51.96979	 9.597	 3352	142.49744	 -5.85735
285.91379	-53.93420	 9.591	 4573	342.75116	-23.35998
064.17684	-12.20006	 9.585	 8929	206.16911	-39.79527
074.97092	-12.03669	 9.605	 8052	211.40767	-30.14776
199.75218	-27.62855	 9.655	 2291	310.37570	 34.84436
213.37546	-45.41359	 9.747	 3017	317.69440	 15.09285
263.53348	+06.51809	 9.637	 6875	 29.94614	 20.14485
009.55160	+02.72855	 9.549	 5261	116.31793	-59.97311
045.99578	+43.39831	 9.626	 2742	147.00774	-13.19131
119.65563	+08.02968	 9.589	 9556	213.30392	 18.56326
151.71620	+14.37357	 9.606	 8825	222.87296	 49.67939
225.75085	-13.28267	 9.689	 2695	345.41461	 38.50389
316.29251	-47.78971	 9.663	 5140	351.75681	-41.84996
031.71457	+44.57291	 9.644	 5163	136.80699	-16.25727
040.27572	+08.73801	 9.656	 6236	163.30405	-45.36420
170.04178	-08.10571	 9.666	 7091	267.59961	 48.40456
185.82187	+11.36798	 9.501	 1563	278.80963	 72.90768
230.38783	-13.09174	 9.620	 2272	349.90442	 35.74487
041.22355	-17.65915	 9.602	 7273	198.99319	-62.19781
110.39252	+23.54878	 9.638	 5652	194.61967	 16.80642
308.98459	-25.27997	 9.647	 5759	 19.19204	-33.30412
349.34476	-04.72786	 9.627	 3590	 73.74153	-58.30831
351.66565	+25.08014	 9.664	 3474	 99.68674	-33.93616
209.56204	+06.25876	 9.690	 4311	343.21136	 63.77544
277.21478	-72.09213	 9.634	 3187	322.50406	-24.01493
007.54462	+02.09344	 9.632	 5365	112.15307	-60.33257
026.98026	-26.89214	 9.660	 1399	215.08157	-77.42384
162.18130	-45.41994	 9.677	 5671	281.43256	 12.26752
196.77490	-23.67704	 9.435	 2947	307.55093	 39.05418
009.74767	-09.00270	 9.554	 6076	113.13284	-71.63719
030.95749	+14.73905	 9.753	 3625	147.88651	-44.59652
155.64366	+19.88705	 9.614	 5585	216.82761	 55.24506
262.40622	+75.70433	 9.382	 1313	107.23188	 31.24244
015.77957	-06.98835	 9.627	 5822	131.30045	-69.67005
046.47956	+41.59201	 9.626	 6296	148.26352	-14.57108
060.75726	+30.84535	 9.680	 5032	164.47980	-16.17084
186.74364	+02.49436	 9.653	 1692	288.52112	 64.67937
077.90986	-20.42729	 9.638	 4194	221.65547	-30.72742
085.81379	-30.07839	 9.638	 2998	234.70064	-27.01905
160.29767	-37.14368	 9.630	 4195	275.97955	 18.81938
123.48853	+52.64795	 9.641	 5457	165.88031	 33.55326
135.18680	-63.80499	 9.662	 6280	280.55939	-11.48232
239.26250	+48.16843	 9.676	 5894	 76.12257	 48.51031
252.83435	-59.23450	 9.678	 2740	329.60898	 -9.43989
037.64031	+32.17624	 9.696	 4778	146.21729	-26.17465
043.96768	+09.31175	 9.543	 7713	166.86104	-42.70149
049.36339	+41.40513	 9.671	 5753	150.25739	-13.59147
169.56223	-48.74575	 9.628	 4350	287.50769	 11.31517
186.55330	-07.68494	 9.710	 5236	292.08606	 54.65469
193.20915	-41.33723	 9.592	 4731	303.21414	 21.53375
244.69667	+07.41096	 9.595	 1448	 21.01098	 37.16730
023.71367	-36.13723	 9.700	 4773	259.94794	-77.11124
079.15474	+06.44801	 9.759	 8722	195.70540	-17.71750
086.18403	+16.81393	 9.631	 5849	190.27948	 -6.46310
112.70210	+73.70637	 9.624	 5379	141.30324	 28.70862
122.03990	+39.15742	 9.664	 3917	181.60159	 30.97505
323.88470	-82.90216	 9.682	 2526	309.21854	-31.64620
338.60141	+50.44329	 9.619	 9688	101.77235	 -6.71249
064.14293	+02.75907	 9.505	 3349	190.12524	-32.28044
064.94090	+35.50954	 9.651	 6373	163.69058	-10.39074
119.41841	-53.26505	 9.503	11922	266.99686	-12.34043
322.06271	-37.86132	 9.458	 2661	  5.41649	-46.38430
040.19609	+43.81793	 9.550	 5636	142.97031	-14.75817
125.67158	+04.26239	 9.623	 4162	219.76524	 22.20949
144.62148	-61.82962	 9.626	 2916	282.15073	 -7.01501
168.89815	-48.76040	 9.341	 5547	287.09732	 11.14229
221.72198	-27.71498	 9.646	 4776	332.04208	 28.55132
284.68134	-63.13924	 9.543	 4498	332.76691	-24.80742
063.09446	+05.54698	 9.673	 5305	186.74010	-31.50209
215.54471	+13.91798	 9.676	 2291	  5.50237	 65.05430
190.56856	-40.64206	 9.636	 4586	301.05460	 22.19628
319.99182	-34.49137	 9.712	 5266	 10.06562	-44.50897
141.06676	+49.24911	 9.703	 2638	169.23532	 44.81030
148.88998	+16.43283	 9.638	 3718	218.33661	 48.01862
167.44493	-13.38064	 9.667	 4411	268.39447	 42.57193
190.11287	+01.19689	 9.681	 1863	296.67221	 63.93496
205.88835	-38.17599	 9.633	10168	314.08008	 23.56498
242.31696	-60.53078	 9.652	 5554	325.03241	 -6.45309
321.47324	-42.41127	 9.630	 4841	358.86212	-45.85750
098.86206	+48.84401	 9.608	 5899	166.46538	 17.60725
141.88599	-60.77080	 9.609	 2159	280.45538	 -7.13889
145.79987	-09.61240	 9.650	 5761	245.15196	 31.44226
155.27304	-66.49207	 9.679	 2023	288.71420	 -7.86439
187.15170	-43.26174	 9.375	 2919	298.52768	 19.41468
202.48247	-20.68464	 9.637	 5305	314.94449	 41.28751
072.38952	+69.47502	 9.702	 4780	141.21680	 15.59327
153.72380	-23.05069	 9.636	 3839	262.17795	 27.17229
156.55782	-45.73514	 9.695	 4665	278.12039	 10.02541
193.21039	-40.45166	 9.766	 3836	303.22076	 22.41930
194.11765	-36.37094	 9.718	 2608	304.06378	 26.48973
207.06950	+68.08500	 9.691	 1781	115.03702	 48.16278
216.17831	-03.21216	 9.686	 2748	343.11594	 52.22816
306.54022	+01.15550	 9.650	 3814	 45.31644	-20.37632
122.96880	-18.30034	 9.671	 4624	238.59161	  8.47254
158.37520	-26.89752	 9.679	 3555	268.54623	 26.61237
200.49814	-54.61255	 9.694	 4153	307.39017	  7.99452
202.54784	-01.66316	 9.594	 3981	322.42844	 59.73352
136.70436	-15.49979	 9.537	 1882	244.01941	 20.84211
188.64484	+18.20261	 9.438	 1397	278.54236	 80.26620
200.35735	-16.30575	 9.679	 6634	313.31113	 45.96067
210.11063	-53.72514	 9.686	 4779	313.13223	  7.77443
219.34229	+36.56783	 9.661	 4242	 62.40811	 65.70722
020.12871	+50.14448	 9.661	 7011	127.69547	-12.45802
080.42296	+72.33145	 9.671	 4996	140.22960	 19.35271
103.26345	+23.13576	 9.635	 4399	192.27237	 10.65720
120.37821	+09.70764	 9.699	 4874	212.03134	 19.93507
211.99617	-32.05133	 9.531	 4125	321.28757	 28.07741
307.14609	+25.73334	 9.713	 4167	 67.00496	 -7.57170
332.54160	-36.08862	 9.770	 3093	  7.98043	-54.78163
002.84294	+06.38929	 9.579	 6030	105.34357	-55.10830
021.33645	+34.02512	 9.695	 4758	130.90950	-28.32073
179.40356	+32.27773	 9.711	 3081	185.91068	 77.24123
183.55350	-47.22866	 9.687	 5430	296.39890	 15.17036
281.22498	-62.36470	 9.674	 4217	333.19916	-23.09073
059.82135	+06.68717	 9.686	 5738	183.31174	-33.37880
186.86790	-08.16788	 9.644	 2997	292.75079	 54.22937
040.78017	+41.06442	 9.693	 6006	144.60416	-17.06013
048.13794	+39.31892	 9.716	 4389	150.60815	-15.85173
066.80633	-62.78062	 9.507	 5512	273.98859	-40.17088
201.21439	+36.37854	 9.632	 5244	 87.53625	 78.34771
215.41005	+35.20491	 9.642	 3208	 61.26865	 69.14439
024.57774	+35.36484	 9.714	 4925	133.60022	-26.53392
122.56330	+33.95655	 9.596	 5252	187.60396	 30.23786
189.29878	-72.59201	 9.629	 7099	301.85168	 -9.75011
309.47873	+10.63133	 9.642	 8074	 55.48984	-17.92650
056.91578	+39.34687	 9.666	 6368	156.26257	-11.85947
190.95462	-40.71461	 9.662	 4982	301.37329	 22.13408
191.19606	-10.19784	 9.690	 2407	300.23340	 52.63899
214.24504	-75.64719	 9.663	 2614	308.26968	-13.66945
134.78366	+11.14915	 9.664	 8895	217.35976	 33.36096
148.03404	+29.23623	 9.642	 1533	199.01147	 50.67184
193.03496	-21.86511	 9.675	 6949	303.14771	 41.00632
220.73354	-18.44489	 9.683	 3399	336.67404	 37.01645
271.25259	+09.48107	 9.602	 6282	 36.25564	 14.57981
010.90234	+30.58699	 9.599	 5422	120.93962	-32.25438
032.75539	+37.66628	 9.727	 4593	139.89342	-22.57014
041.41811	-15.36112	 9.777	 4146	194.85831	-60.99373
095.36485	-64.99279	 9.629	 8003	274.72452	-27.53624
326.44598	-48.42043	 9.651	 5695	349.37402	-48.44448
169.19420	+18.01715	 9.688	  642	230.64099	 66.37818
314.31412	+25.96487	 9.778	 1525	 71.13425	-12.58563
022.44839	-06.98005	 9.779	 1925	148.99042	-67.88988
183.17192	-14.01456	 9.572	 4110	288.86594	 47.79602
186.42773	+07.21676	 9.779	 1000	284.71735	 69.17362
266.04160	-60.97846	 9.688	 3750	331.80298	-15.89081
267.15979	+51.15726	 9.671	 6776	 78.49617	 30.41088
269.04691	-60.27656	 9.695	 6284	333.14368	-16.89610
352.65042	-03.03989	 9.644	 5173	 80.70752	-59.11558
014.81317	+76.51294	 9.721	 4739	123.40073	 13.64845
027.90439	+08.25658	 9.622	 5538	147.43520	-51.72903
056.43248	+46.67354	 9.670	 5588	151.34840	 -6.35670
104.65676	+45.21058	 9.626	 5852	171.49756	 20.07674
111.05327	-36.81160	 9.648	 2766	249.38170	 -9.88477
140.84277	-37.99006	 9.662	 4764	264.00034	  8.68510
225.20911	-51.56783	 9.468	10436	322.48245	  6.32428
258.11945	-09.12409	 9.674	 8857	 12.75361	 17.18412
020.99226	-35.11512	 9.781	 5799	263.89175	-79.41340
029.09083	-04.46763	 9.647	 5287	160.13023	-62.55287
043.39955	-83.14222	 9.675	 4877	298.78442	-32.97329
032.23441	+07.97148	 9.704	 3458	153.81017	-50.19583
057.65080	+73.03143	 9.676	 4312	135.19847	 14.58423
194.28436	-32.51276	 9.538	 4605	304.32416	 30.34357
237.46973	-39.90948	 9.666	 6821	336.23456	 11.15405
023.00286	-85.17772	 9.706	 3987	301.93304	-31.87156
043.92758	+75.15440	 9.564	 4300	130.77115	 14.20823
183.34250	+28.51093	 9.466	 3887	201.40036	 81.47262
185.99519	+48.77937	 9.586	 4120	134.91380	 67.70529
196.13121	-30.17064	 9.698	 3795	306.29004	 32.61575
069.80303	+58.34565	 9.726	 4696	149.27936	  7.66518
284.29013	-62.09093	 9.676	 5247	333.85446	-24.41537
314.45975	-43.37441	 9.700	 9147	357.68207	-40.70233
201.98700	-31.49549	 9.476	14053	311.98581	 30.73357
239.37575	+70.68913	 9.629	 7710	104.87900	 39.26165
244.21643	+53.00599	 9.674	 5618	 81.87077	 44.31627
267.64624	-01.65170	 9.671	10163	 24.36765	 12.72697
004.18407	+07.07609	 9.750	 3966	107.88884	-54.77886
039.35619	+21.10080	 9.744	 4141	153.62778	-35.37584
185.60948	+29.20868	 9.671	  918	193.21260	 83.28013
249.22318	-61.02774	 9.706	 5479	327.04614	 -9.21415
251.24013	-08.25063	 9.683	 5847	  9.55373	 23.34919
021.17354	-01.58707	 9.708	 5007	141.65903	-63.24319
244.33398	+34.90148	 9.375	 9191	 56.22923	 45.68711
064.40614	+36.28584	 9.720	 5640	162.82008	-10.15277
136.64169	-07.24096	 9.668	 5760	236.73419	 25.68652
244.13615	-65.65240	 9.656	 6570	322.03995	-10.71360
357.87042	-13.38157	 9.662	 7017	 74.42267	-70.37244
129.58064	-73.54368	 9.663	 5279	287.41919	-18.90131
217.84377	-28.74962	 9.670	 6572	328.03409	 29.20548
281.93414	+23.34728	 9.724	 4208	 53.58056	 11.18082
295.02570	-77.55817	 9.697	 6072	316.87366	-29.05734
300.02597	+18.46575	 9.723	 4032	 57.25055	 -6.01134
021.36869	-38.26740	 9.711	 6080	272.42041	-76.77248
040.64829	+34.76351	 9.672	 3901	147.47212	-22.75657
011.52249	-01.72341	 9.647	 4083	119.81925	-64.56279
027.09361	+11.52154	 9.557	 5182	144.45731	-48.95591
269.85529	+06.28703	 9.666	 1813	 32.66401	 14.41829
017.89981	+49.12111	 9.642	 5464	126.32364	-13.61770
042.41485	+21.20790	 9.665	 6267	156.54710	-33.83447
064.66727	+02.56082	 9.641	 3251	190.66927	-31.96205
078.93105	+19.36299	 9.687	 5277	184.36310	-10.91623
086.71922	-18.72640	 9.675	 3087	223.25360	-22.37724
094.00586	+75.93651	 9.680	 5106	138.18718	 24.14413
156.19777	-43.96433	 9.682	 2808	276.93094	 11.38001
244.61113	-60.77969	 9.685	 5234	325.67538	 -7.41147
327.32556	-60.60922	 9.734	 3027	332.44635	-44.68826
037.66044	+42.23221	 9.688	 5772	141.87978	-16.96031
181.44547	-27.94013	 9.296	 1875	290.77927	 33.85190
277.87057	+16.12277	 9.695	 5167	 45.25394	 11.59421
316.40576	+11.41417	 9.665	 4881	 60.31288	-23.06957
009.62248	+29.51121	 9.709	 5402	119.56224	-33.27571
140.90208	-26.88182	 9.734	 2357	255.84450	 16.44015
171.47058	-35.39457	 9.669	10119	283.89484	 24.29452
177.94859	+48.68314	 9.667	  972	147.15958	 65.54422
075.47845	-03.29623	 9.659	 4131	202.81438	-25.77583
166.01241	+28.03679	 9.642	 1371	204.47946	 66.23479
186.23938	-26.03072	 9.662	 3283	295.53156	 36.46021
358.30206	+28.28344	 9.688	 6991	107.65474	-32.85490
088.94317	-69.56087	 9.717	 4521	279.85730	-30.13399
164.27365	-48.66138	 9.719	 4864	284.21326	 10.01032
233.96713	+39.76891	 9.670	 4511	 64.06406	 53.81574
014.38637	+30.28076	 9.712	 5065	124.49658	-32.57234
020.99898	+33.90783	 9.748	 4857	130.61423	-28.47768
080.55816	+18.07377	 9.692	 5857	186.32346	-10.34646
123.16494	-16.05073	 9.727	 4558	236.76506	  9.83052
151.02191	+31.18538	 9.625	 6192	196.32324	 53.45329
193.16255	-39.02828	 9.699	 4221	303.18930	 23.84286
269.81131	+45.88708	 9.688	 5698	 72.84893	 27.85586
052.86472	+04.38088	 9.651	 6595	179.93301	-40.15779
316.68967	-44.81471	 9.437	 8798	355.73807	-42.28947
355.14020	+29.18817	 9.720	 5251	104.83801	-31.18103
027.28504	-03.90438	 9.662	 5213	156.12030	-62.99622
049.53492	+41.75440	 9.725	 4923	150.17213	-13.22874
068.17388	-43.71589	 9.671	 4461	248.65961	-42.93633
164.44804	-47.84274	 9.658	 5771	283.96036	 10.79885
309.83707	+10.80570	 9.640	 8085	 55.84652	-18.12478
028.35774	+71.25183	 9.687	 6838	127.92009	  8.98308
063.50277	+36.84765	 9.658	 6032	161.89459	-10.26421
124.62505	-21.81612	 9.685	 5064	242.42754	  7.86991
177.49716	+21.33367	 9.663	 7869	232.10165	 74.85541
208.04201	+02.32511	 9.669	 7109	335.88965	 61.24873
020.91908	+33.28066	 9.703	 5526	130.64146	-29.10792
137.49193	+62.24738	 9.701	 7867	152.80878	 39.72139
159.95763	-36.03616	 9.735	 4155	275.13297	 19.63311
165.00992	+14.84159	 9.448	 1436	232.63966	 61.33663
292.01617	-38.91876	 9.577	 6015	359.73169	-23.36879
